image,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
./Car-Damage-Severity-Detection/CarDD-3/train/images/002902_jpg.rf.2412176f8701d69b18deeaf61fc707e8.jpg,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002906_jpg.rf.31a021977fa59fa155c5f0b8d8a590f4.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002910_jpg.rf.96a213cae677b3f19a9455e4bcd561f9.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002913_jpg.rf.02decb4e0fa1bd4a06595b0b5448aaea.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002918_jpg.rf.7f5b554d3e7cd48b306d2b10ba1c7e5b.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002919_jpg.rf.01821259b6d8c2828f37c54fd0d63f9c.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002922_jpg.rf.84e96a7b430ab2759e47ae2f9e55dd0c.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002923_jpg.rf.dc4b255b80d4d7c8a6995720ab966baa.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002925_jpg.rf.733f5b943c08980b99d17decf65938cd.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002926_jpg.rf.0edfdc37528db96f4fb92b27ce8fa1bc.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002927_jpg.rf.80816ca5aeab967d8f05be08ddc764ff.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002930_jpg.rf.36812f8dd59b537a108db2be174b12b1.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002935_jpg.rf.5b2b4019890d20adc1f47c25d90c1c21.jpg,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002936_jpg.rf.e0645c92fb367aa3411570a0f53b0039.jpg,1,0,0,0,1,0,1,1,1,0,0,3,0,0,0,1,0,1,1,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002940_jpg.rf.0f0a562aff99a98233ec584336b52800.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002950_jpg.rf.e58126958dc59ef39843d90c18de01c3.jpg,1,0,0,0,0,1,1,1,1,0,0,3,0,0,0,0,1,1,1,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002955_jpg.rf.aac7a54124a93cc9a8049c1b40ade5c1.jpg,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002956_jpg.rf.2282f5371ae7e71072d5f54d3f3f933a.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002957_jpg.rf.fa1aa8d6688960afda4da19a19908b72.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002963_jpg.rf.e4e663d876f82a016ef45f0f0ca34a7e.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002979_jpg.rf.663a290e6e63ba3af4263263d9603790.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002980_jpg.rf.fb50dde72dc315109bc7419c5dfe3ed5.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002982_jpg.rf.eabd9fb8ea737fe994fbeb21fcbd6a56.jpg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002985_jpg.rf.3aa2cdeefdca07489e800549d307c228.jpg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002986_jpg.rf.97e30395d6f1f55865803623842e4865.jpg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002995_jpg.rf.04286a0f2feccf434eeddc8776d80543.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002998_jpg.rf.52e1bedbb66d4b11e847f3b70157cc7c.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003005_jpg.rf.4ccb60524d9c53f9fa77f824adda3956.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003008_jpg.rf.c1de2699029b84e84f20b87130dc95bb.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003010_jpg.rf.7344b7d12aeeee7711ecbaf75a3b871b.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003015_jpg.rf.cc8cb3fe392434c417a6b56a8a36b2b8.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003016_jpg.rf.69d6241d5c2874e99e6b9a0ca64143b2.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003019_jpg.rf.e60d7fe30cd96c45994f45bfaa429567.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003022_jpg.rf.d834b8410f49040f503ff586ed5ff387.jpg,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,2,4,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003025_jpg.rf.565a91166b858b395ae07240ef4dcfd7.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003031_jpg.rf.c0fb2dcac239dfad78ee5baed849e83a.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003032_jpg.rf.6ded55b19ca72b2289237e93361d7849.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003033_jpg.rf.efb082c2c37c2a87f20a6cc5dd771c80.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003036_jpg.rf.78f9af6ba7e5b412bd1a56868dbd613b.jpg,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003039_jpg.rf.348ce8d534eee2d8ce137064da54f88e.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003048_jpg.rf.a1974ad9c366866041f8950f9f53889a.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003050_jpg.rf.2e4316ca87ba682dbfe5cbc6d99fb2ed.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003052_jpg.rf.3abe0cab71e375cfc1ef1efc8d87227b.jpg,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003053_jpg.rf.32e26dc74b600cbaadcba276078704af.jpg,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003054_jpg.rf.1bda120643f323b032a3ac36639747a9.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003055_jpg.rf.5fc38bc3643036b5eb0460cf54a4bb11.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003056_jpg.rf.5d7503a10ac1e0686cb7f8cfd4d11467.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003061_jpg.rf.55f78424008c2ae877fd004e7d4d4bbf.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003062_jpg.rf.4b241b31b2bd87b6de19f06634e8d941.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003064_jpg.rf.67d92ac1159628a6eb4ca0b8b815baa7.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003069_jpg.rf.cc9cdcfa8f131887dd6cd26af94cea2f.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003080_jpg.rf.1702e5821de83e2244c36c70dbb10c92.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003082_jpg.rf.eea7ad897c2451d0ed4da0a09758a89d.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003090_jpg.rf.d3786f36f3fc2b98353ffc08cbe5e9ba.jpg,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003092_jpg.rf.887b0bab3193ad6744a3712808b12dc9.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003095_jpg.rf.e6f50af92fca7aeddb66b2ee219e8362.jpg,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003099_jpg.rf.d083150a7627af7f7587edd470988c00.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003100_jpg.rf.a729ce484ec7b90078ac962abf92de6e.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003110_jpg.rf.d47cf7aa145c8ed59487263f222bca40.jpg,1,0,0,0,1,0,1,0,1,1,0,2,0,0,0,1,0,1,0,1,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003113_jpg.rf.ef6b93a0857ee14d6bbf6116ebcffd64.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003117_jpg.rf.f2b92af1e4358adeb1d2f2bd8b3c1b1c.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003118_jpg.rf.a21a7b73d2c80f12d3279995c0499bb4.jpg,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003120_jpg.rf.50f5d1e5d2625647ec1a96aba4298a8b.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
./Car-Damage-Severity-Detection/CarDD-3/train/images/003121_jpg.rf.6538c25cfcd3383ffae2d4779ee89de2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003128_jpg.rf.a2f86b68be25a601b2444a34d6551548.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003131_jpg.rf.5de3097410646556a724074ebe976534.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003135_jpg.rf.27b9a9716b1f479b8acd362695f65021.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003138_jpg.rf.34002e83685d338f6f7c840d696569d8.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003139_jpg.rf.c19116e97370ae76e11bcb4329582c3e.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003140_jpg.rf.d9209ef24eb4bb9d7ae6257ac3e918ff.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003143_jpg.rf.cee4b17eb25588ce97f08e9a934c7c05.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003144_jpg.rf.c7d02d62c63e85d28c9da1480caadead.jpg,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003147_jpg.rf.a1ae2bcdfe0822c59bc1d4d88ddd6085.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003150_jpg.rf.04b7c611f661d35716c5abf1bc2f9118.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003152_jpg.rf.3b33a75bd1984e3fb5b1124294df0eab.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003153_jpg.rf.1378bb666856b91dd7a26c6b32556b8c.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003159_jpg.rf.136580371bf5737d446ad2cb0be2b244.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003161_jpg.rf.0f869407e4b14ae8e7e1f2ffd2a3982a.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003162_jpg.rf.d90817a7cb1f1d4f3903a9e4d7c9e619.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003168_jpg.rf.29f30f45ec4c44912e3f272355c51a3f.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003170_jpg.rf.b88eaaa0302db325b37e952ba97467b4.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003172_jpg.rf.6e65a1a5627a25e74fccd84b1b332d2b.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003173_jpg.rf.3efc0feccf0cd8f158715a19c048b77c.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003179_jpg.rf.44aae10acfc9fd5e17985f75a5875d54.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003180_jpg.rf.b3e0d99ac374194da0146e7f833cc623.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003181_jpg.rf.4bf059515bbebfbadf2170e0de1a4822.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003183_jpg.rf.7cb96064ee8e35e70132c90b969a520c.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003186_jpg.rf.b42396a4ecc71c650d93bd9c28ccb4ca.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003191_jpg.rf.9b90c1f9d1cdab6d823b8a7851e70828.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003194_jpg.rf.5fdd7069ed29d957261afa24224153f1.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003195_jpg.rf.075ff5f5e7e3edac07a4b44c721e37d4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003198_jpg.rf.057583eeb3aa6cc5c3552c08ab601071.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003201_jpg.rf.183538262588bd3c51c84a8b830f8f9e.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003206_jpg.rf.d25e69ce8bc8361cf0f730653937b63c.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003209_jpg.rf.284598b5c98e24f8a35f95c2e2ca1076.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003211_jpg.rf.3f7ad1f4b466d7647e490f377164f67d.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003213_jpg.rf.ccd25de27db8c579d23e9b7ff6c6b572.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003219_jpg.rf.a48b06989d1ecdbd35a4a82375947afb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003220_jpg.rf.652f609dab2e5fef4a071f4d94824626.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003226_jpg.rf.5b6730bfa859fb2eadd55be6cbc0ed3b.jpg,1,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003227_jpg.rf.b2ce2cc9d8866bb162760b14532f8c32.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003229_jpg.rf.49ec11c68847d77baf3ab5bc85e8f976.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003234_jpg.rf.063a4f15afbb74023a2bba77fc1337f2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003238_jpg.rf.ca77046790a2d3af5f00f104eb6b4c1b.jpg,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003239_jpg.rf.06cb0014d8a38f3ac22bff3c93ed0991.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003241_jpg.rf.55af8aa2a21527ceb128ddc4c0425a6a.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003244_jpg.rf.1ab3865c6ccb7f46ba7bff8522927f48.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003250_jpg.rf.8b330b3f86ee7082fba8fca0ed58932a.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003261_jpg.rf.3e635bbb098336440f1efeec0c042497.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003262_jpg.rf.a013cf1fde8c984773b521eb39a454ac.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003264_jpg.rf.26e996553fb9dbd113cd56453d7a0f72.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003265_jpg.rf.e7392639fb8ae74960d2202a3f997944.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003278_jpg.rf.b9123b05f6cdf27288bcf2b86fa3113b.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003280_jpg.rf.dc03959510a798911b35fd6c1d9b9fc7.jpg,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003281_jpg.rf.f170cd4ba426c96a40bc0051c782a452.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003282_jpg.rf.29f9b93d913b749076da0ac0c985f9bb.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003283_jpg.rf.9686b3444a5662a727bdea9d8ad8df18.jpg,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003287_jpg.rf.2df77a77172e8cc85316b9d6733fd67c.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003288_jpg.rf.6b45590cb75b0f26b7ee614ee34bf72f.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003290_jpg.rf.3d6758dd1c08dc0cd1fc2d91fa880cf8.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003297_jpg.rf.2d2a750b156086dc36a7fc78d32cdce2.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003298_jpg.rf.c7691f7350177d6c9e528fdf4ceef2b9.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003299_jpg.rf.51f5ea6d44e03e70b700b86409b7cb7d.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003305_jpg.rf.792a3e8f7bbe1dea299cd22949912b99.jpg,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,2,0,3,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003307_jpg.rf.d8e80f4a64fc353baa3b93da02ad548c.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003311_jpg.rf.72a38f284ec93e9691910cfa32c41c4d.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003313_jpg.rf.85c060b12f398652b09e47b63252b52a.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003315_jpg.rf.cc178aeb6316c294e03e37fad3162595.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/003316_jpg.rf.b240c042b1b745a2758c95a271c62b60.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
